Name,Store,Category,Price,Image URL,Product URL,Description
Mini Vanilla Cupcakes 12 Pack,Loblaws,Bakery,6.29,https://assets.shop.loblaws.ca/products/21298140/b3/en/front/21298140_front_a06_@2.png,https://www.loblaws.ca/mini-vanilla-cupcakes-12-pack/p/21298140_EA?source=nspt,Product Number: 21298140_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Tuxedo Cake,Loblaws,Bakery,16.49,https://assets.shop.loblaws.ca/products/21500612/b3/en/front/21500612_front_a06_@2.png,https://www.loblaws.ca/tuxedo-cake/p/21500612_EA?source=nspt,"Tuxedo Cake is a special, elegant treat after any meal. With white chocolate filling between layers of chocolate cake and a chocolate ganache topping with swirls of white chocolate and milk chocolate, it's a decadent choice any day of the week. Product Number: 21500612_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Meringue Nests,Loblaws,Bakery,4.99,https://assets.shop.loblaws.ca/products/21572454/b3/en/front/21572454_front_a06_@2.png,https://www.loblaws.ca/meringue-nests/p/21572454_EA?source=nspt,"The prettiest, easiest desserts around start with our fluffy PC® Meringue Nests, made in Scotland with free range egg whites. Just add some freshly sliced fruit and whipped cream for an anytime Pavlova or Eton Mess when unexpected guests drop by. Or freestyle with it for an easy dessert like an ice cream sundae topper, just because! Product Number: 21572454_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Strawberry Shortcake,Loblaws,Bakery,16.49,https://assets.shop.loblaws.ca/products/21500763/b3/en/front/21500763_front_a06_@2.png,https://www.loblaws.ca/strawberry-shortcake/p/21500763_EA?source=nspt,"Indulge in the bright, fresh flavours of Strawberry Shortcake after dinner. It features tender cake with layers of strawberry filling and creamy frosting. Product Number: 21500763_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Carrot Cake Slice,Loblaws,Bakery,4,https://assets.shop.loblaws.ca/products/21496258/b3/en/front/21496258_front_a06_@2.png,https://www.loblaws.ca/carrot-cake-slice/p/21496258_EA?source=nspt,"Spiced to perfection. We are ""raisin"" the bar with this classic carrot cake! A perfect combination of carrots, raisins, toasted coconut chopped walnuts, and spices layered with our signature cream cheese icing for this sensational dessert. Product Number: 21496258_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Mini Chocolate Cupcakes 12 Pack,Loblaws,Bakery,6.29,https://assets.shop.loblaws.ca/products/21298138/b3/en/front/21298138_front_a06_@2.png,https://www.loblaws.ca/mini-chocolate-cupcakes-12-pack/p/21298138_EA?source=nspt,Product Number: 21298138_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Chocolate Coffee Cake,Loblaws,Bakery,6.49,https://assets.shop.loblaws.ca/products/21582945/b3/en/front/21582945_front_a06_@2.png,https://www.loblaws.ca/chocolate-coffee-cake/p/21582945_EA?source=nspt,"Chocolate Coffee Cake features a yummy chocolate drizzling on top. Serve it with tea, coffee, or hot chocolate and enjoy the soft and moist texture of this tasty treat. Product Number: 21582945_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Red Velvet Cake Slice,Loblaws,Bakery,4,https://assets.shop.loblaws.ca/products/21496255/b3/en/front/21496255_front_a06_@2.png,https://www.loblaws.ca/red-velvet-cake-slice/p/21496255_EA?source=nspt,"Roll out the red velvet. Decadent red velvet cake made with premium Dutched cocoa powder is layered with out signature Canadian cream cheese icing. Made with all natural flavours and colours, nothing else compares! Product Number: 21496255_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Cinnamon Coffee Cake,Loblaws,Bakery,6.49,https://assets.shop.loblaws.ca/products/21583022/b3/en/front/21583022_front_a06_@2.png,https://www.loblaws.ca/cinnamon-coffee-cake/p/21583022_EA?source=nspt,"Be prepared when company is coming over with Cinnamon Coffee Cake. Serve it with tea, coffee, or hot chocolate and enjoy the soft and moist texture of this tasty treat. Product Number: 21583022_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Truffle Royale Cake Slice,Loblaws,Bakery,4,https://assets.shop.loblaws.ca/products/21496254/b3/en/front/21496254_front_a06_@2.png,https://www.loblaws.ca/truffle-royale-cake-slice/p/21496254_EA?source=nspt,Calling all chocolate lovers! A layer of dark chocolate truffle and a layer of white chocolate truffle sit atop a layer of rich devil's food cake. Decorated with a dark chocolatey coating and waves of white chocolate curls. Product Number: 21496254_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Butter Croissant,Loblaws,Bakery,5,https://assets.shop.loblaws.ca/products/20975943/b3/en/front/20975943_front_a06_@2.png,https://www.loblaws.ca/butter-croissant/p/20975943_EA?source=nspt,The Farmer's Market brand is your assurance that we have searched far and near to offer you and your family great-tasting quality products and value you can count on. Product Number: 20975943_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Original English Muffins,Loblaws,Bakery,2.5,https://assets.shop.loblaws.ca/products/21297780/b3/en/front/21297780_front_a06_@2.png,https://www.loblaws.ca/original-english-muffins/p/21297780_EA?source=nspt,Original English Muffins are best toasted to crispy perfection and topped with butter or jam. This package comes with 6 fork-split English muffins. Product Number: 21297780_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Everything Bagels,Loblaws,Bakery,2.99,https://assets.shop.loblaws.ca/products/21297831/b3/en/front/21297831_front_a06_@2.png,https://www.loblaws.ca/everything-bagels/p/21297831_EA?source=nspt,"Chewy and flavourful, top Everything Bagels with plenty of cream cheese or avocado for a delicious breakfast. This package includes six pre-sliced bagels. Product Number: 21297831_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Bagel Plain, 6 Pack",Loblaws,Bakery,2.99,https://assets.shop.loblaws.ca/products/21297816/b3/en/front/21297816_front_a06_@2.png,https://www.loblaws.ca/bagel-plain-6-pack/p/21297816_EA?source=nspt,Product Number: 21297816_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Original English Muffins,Loblaws,Bakery,3.29,https://assets.shop.loblaws.ca/products/20810728/b3/en/front/20810728_front_a06_@2.png,https://www.loblaws.ca/original-english-muffins/p/20810728_EA?source=nspt,Original English Muffins are best toasted and topped with eggs and crispy strips of bacon. This package comes with 6 fork-split English muffins. Product Number: 20810728_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Bagel, Herb N' Cheese",Loblaws,Bakery,4.79,https://assets.shop.loblaws.ca/products/21016650/b3/en/front/21016650_front_a06_@2.png,https://www.loblaws.ca/bagel-herb-n-cheese/p/21016650_EA?source=nspt,Product Number: 21016650_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Everything Bagel,Loblaws,Bakery,4.49,https://assets.shop.loblaws.ca/products/21178597/b3/en/front/21178597_front_a06_@2.png,https://www.loblaws.ca/everything-bagel/p/21178597_EA?source=nspt,"We Know That It Takes High Quality Grains And Seeds To Make Great Bagels. With A Nutritious And Great-Tasting Blend Of Whole Grains And High Quality Ingredients, You'Ll Have What It Takes To Conquer Anything. Product Number: 21178597_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Bagel, Blueberry 6-pack",Loblaws,Bakery,4.79,https://assets.shop.loblaws.ca/products/21016647/b3/en/front/21016647_front_a06_@2.png,https://www.loblaws.ca/bagel-blueberry-6-pack/p/21016647_EA?source=nspt,Product Number: 21016647_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Bagels, Everything 6 Pack",Loblaws,Bakery,4.79,https://assets.shop.loblaws.ca/products/21016649/b3/en/front/21016649_front_a06_@2.png,https://www.loblaws.ca/bagels-everything-6-pack/p/21016649_EA?source=nspt,Product Number: 21016649_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Butter Croissants Mini,Loblaws,Bakery,6,https://assets.shop.loblaws.ca/products/21032805/b3/en/front/21032805_front_a06_@2.png,https://www.loblaws.ca/butter-croissants-mini/p/21032805_EA?source=nspt,Farmers Market Mini Butter Croissants 336g Product Number: 21032805_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Bagels, Cinnamon Raisin 6 Pack",Loblaws,Bakery,4.79,https://assets.shop.loblaws.ca/products/21016648/b3/en/front/21016648_front_a06_@2.png,https://www.loblaws.ca/bagels-cinnamon-raisin-6-pack/p/21016648_EA?source=nspt,Product Number: 21016648_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Bagel, Plain, 6-pack",Loblaws,Bakery,4.79,https://assets.shop.loblaws.ca/products/21018381/b3/en/front/21018381_front_a06_@2.png,https://www.loblaws.ca/bagel-plain-6-pack/p/21018381_EA?source=nspt,Product Number: 21018381_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Sesame Seed Bagels,Loblaws,Bakery,2.99,https://assets.shop.loblaws.ca/products/21297778/b3/en/front/21297778_front_a06_@2.png,https://www.loblaws.ca/sesame-seed-bagels/p/21297778_EA?source=nspt,"Chewy and delicious, slather Sesame Seed Bagels with butter, cream cheese, or peanut butter for the perfect breakfast. This package includes six pre-sliced bagels. Product Number: 21297778_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Plain Croissant, 6 Pack",Loblaws,Bakery,4,https://assets.shop.loblaws.ca/products/21030153/b3/en/front/21030153_front_a06_@2.png,https://www.loblaws.ca/plain-croissant-6-pack/p/21030153_EA?source=nspt,Product Number: 21030153_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Original Bagels,Loblaws,Bakery,4.49,https://assets.shop.loblaws.ca/products/21178546/b3/en/front/21178546_front_a06_@2.png,https://www.loblaws.ca/original-bagels/p/21178546_EA?source=nspt,"We Have Been Baking Breads You Love For Over 40 Years.Naturally Good For You, Country Harvest Original Bagels Are A Go-To Classic For Breakfast And Lunch. Product Number: 21178546_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Bagels,Loblaws,Bakery,0.89,https://assets.shop.loblaws.ca/products/20038964/b3/en/front/20038964_front_a06_@2.png,https://www.loblaws.ca/bagels/p/20038964_EA?source=nspt,Assorted bagels available in a number of flavours. Please indicate what flavour you would like in the comments section. If your desired flavour is unavailable we will do our best to substitute it with the most appropriate flavour. Product Number: 20038964_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Bagels, Sesame",Loblaws,Bakery,4.79,https://assets.shop.loblaws.ca/products/21018384/b3/en/front/21018384_front_a06_@2.png,https://www.loblaws.ca/bagels-sesame/p/21018384_EA?source=nspt,Product Number: 21018384_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Whole Wheat English Muffins,Loblaws,Bakery,2.5,https://assets.shop.loblaws.ca/products/21297819/b3/en/front/21297819_front_a06_@2.png,https://www.loblaws.ca/whole-wheat-english-muffins/p/21297819_EA?source=nspt,"Whole Wheat English Muffins are ready to toast and top with jam, cheese, or butter. This package comes with 6 fork-split English muffins. Product Number: 21297819_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Cheddar Cheese Bagel, 6 Pack",Loblaws,Bakery,4.79,https://assets.shop.loblaws.ca/products/21572838/b3/en/front/21572838_front_a06_@2.png,https://www.loblaws.ca/cheddar-cheese-bagel-6-pack/p/21572838_EA?source=nspt,Product Number: 21572838_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
14 Grain Bagels,Loblaws,Bakery,4.49,https://assets.shop.loblaws.ca/products/21178601/b3/en/front/21178601_front_a06_@2.png,https://www.loblaws.ca/14-grain-bagels/p/21178601_EA?source=nspt,"We Know That It Takes High Quality Grains And Seeds To Make Great Bagels. With A Nutritious And Great-Tasting Blend Of Whole Grains And High Quality Ingredients, You'Ll Have What It Takes To Conquer Anything. Product Number: 21178601_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Diced Hashbrowns,Loblaws,Frozen Food,4.49,https://assets.shop.loblaws.ca/products/21525020/b3/en/front/21525020_front_a06_@2.png,https://www.loblaws.ca/diced-hashbrowns/p/21525020_EA?source=nspt,"McCain® Diced Hashbrowns bring everyone to the breakfast table with their authentic potato flavour and irresistibly crispy texture. Quick and easy to prepare, these diced hash browns can be pan-fried to perfection in 10 minutes or less. Enjoy these delicious hashbrowns on their own or try adding your family’s favourite herbs and spices to create a next-level breakfast, lunch, or dinner treat. Trans-fat and cholesterol free McCain hashbrowns are made from specially selected potatoes for real, honest snacks and meals you can feel good about serving any day of the week. Pre-diced and ready to cook Fast and easy to prepare Source of potassium Low in saturated fat Trans-fat free Cholesterol-free Proud Canadian Company Since 1957 Product Number: 21525020_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Eggo Original Waffles, 8 waffles",Loblaws,Frozen Food,4.49,https://assets.shop.loblaws.ca/products/20302779/b3/en/front/20302779_front_a06_@2.png,https://www.loblaws.ca/eggo-original-waffles-8-waffles/p/20302779_EA?source=nspt,"Our classic Eggo® waffle. Crispy on the outside, fluffy in the inside, so delicious you can't just L'Eggo! The taste of homemade without all of the work. Enjoy the crispy, convenient family favourite. 180 cal per serving (2 waffles) No artificial flavours or colours Low in sugar Source of 7 vitamins and minerals Crispy on the outside, fluffy in the inside Product Number: 20302779_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Potato Pancakes,Loblaws,Frozen Food,5.99,https://assets.shop.loblaws.ca/products/20325644004/b3/en/front/20325644004_front_a06_@2.png,https://www.loblaws.ca/potato-pancakes/p/20325644004_EA?source=nspt,"McCain® Potato Pancakes bring everyone to the breakfast table with a tempting blend of real shredded potatoes and light seasoning. Perfect as a quick and delicious side dish, the secret ingredient in a special brunch recipe, or simply on their own, McCain potato pancakes cook up golden and crispy in your air fryer, on your stovetop, or in the oven. Lightly seasoned with onions and spices for a classic savoury flavour everyone will love, these quick potato pancakes cook up from frozen in as few as 9 minutes, depending on your method of preparation. Made with specially selected potatoes and simple ingredients, these easy potato pancakes contain no artificial flavours, hydrogenated oils, trans fat or cholesterol. Breakfast will never be the same once you add this classic potato dish to the menu. Crispy, savoury breakfast potato pancakes Specially selected potatoes No artificial flavours No hydrogenated oils Low in saturated fat Trans-fat free Cholesterol-free Easy to prepare in an air fryer, on the stovetop or in the oven Proud Canadian Company Since 1957 Product Number: 20325644004_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Homefries,Loblaws,Frozen Food,5.99,https://assets.shop.loblaws.ca/products/20799091/b3/en/front/20799091_front_a06_@2.png,https://www.loblaws.ca/homefries/p/20799091_EA?source=nspt,"Enjoy a diner classic from the comfort of your own kitchen with McCain® Homefries. Crispy, golden, breakfast home fries made from specially selected potatoes are a satisfying way to start any day. Toss them in a pan and fry them up, pop them in the oven and bake them, or enjoy quick and delicious air fryer home fries in minutes, however you prepare them, you’re in for a treat. Our home fries contain no artificial flavours, hydrogenated oils, trans fat or cholesterol, so you can always feel good about sharing these crispy home fries with your friends and family. Enjoy McCain home fries for breakfast on their own, as a savoury side dish, or add them to your favourite bacon and eggs recipes to elevate any brunch menu—there’s no wrong way to enjoy these crispy classics. Crispy breakfast potato homefries Specially selected potatoes No artificial flavours No hydrogenated oils Low in saturated fat Trans-fat free Cholesterol-free Easy to prepare in an air fryer, on the stovetop or in the oven Proud Canadian Company Since 1957 Product Number: 20799091_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Original Waffles,Loblaws,Frozen Food,2.5,https://assets.shop.loblaws.ca/products/20316375001/b3/en/front/20316375001_front_a06_@2.png,https://www.loblaws.ca/original-waffles/p/20316375001_EA?source=nspt,Contains 8 original waffles. Ideal for the toaster. Product Number: 20316375001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Eggo Waffles Blueberry Flavour,Loblaws,Frozen Food,4.49,https://assets.shop.loblaws.ca/products/20323436001/b3/en/front/20323436001_front_a06_@2.png,https://www.loblaws.ca/eggo-waffles-blueberry-flavour/p/20323436001_EA?source=nspt,"Cure the morning blues with Eggo Blueberry waffles. They have a light, crispy texture and the perfect amount of blueberry flavor to give every day a berry-good start! Product Number: 20323436001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Eggo Original Waffles, 16 waffles",Loblaws,Frozen Food,7.49,https://assets.shop.loblaws.ca/products/20099730004/b3/en/front/20099730004_front_a06_@2.png,https://www.loblaws.ca/eggo-original-waffles-16-waffles/p/20099730004_EA?source=nspt,"Our classic Eggo® waffle. Crispy on the outside, fluffy in the inside, so delicious you can't just L'Eggo! The taste of homemade without all of the work. Enjoy the crispy, convenient family favourite. 180 cal per serving (2 waffles) No artificial flavours or colours Low in sugar Source of 7 vitamins and minerals Crispy on the outside, fluffy in the inside Product Number: 20099730004_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Eggo Waffles, Chocolatey Chip",Loblaws,Frozen Food,4.49,https://assets.shop.loblaws.ca/products/20323436002/b3/en/front/20323436002_front_a06_@2.png,https://www.loblaws.ca/eggo-waffles-chocolatey-chip/p/20323436002_EA?source=nspt,"Get a sweet start to your morning with Eggo® Chocolatey Chip waffles. They are crispy on the outside, fluffy in the inside and have a yummy chocolatey taste that is a delightful part of breakfast! 200 cal per serving (2 waffles) No artificial flavours or colours Source of 7 vitamins and minerals Crispy on the outside, fluffy in the inside Product Number: 20323436002_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
All-Day Breakfast Mini Quick Cook Patties,Loblaws,Frozen Food,5.49,https://assets.shop.loblaws.ca/products/21479273/b3/en/front/21479273_front_a06_@2.png,https://www.loblaws.ca/all-day-breakfast-mini-quick-cook-patties/p/21479273_EA?source=nspt,"Get the same hash brown taste you crave in half the time! Small in size but big on flavour, these Mini Quick Cook Hash Browns make breakfast a breeze with their super quick cook time. 5 minutes in the Air Fryer is all it takes! Now you can have the most important meal of the day, any time of day, in no time flat. Product Number: 21479273_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Thick & Fluffy Waffles Original,Loblaws,Frozen Food,4.49,https://assets.shop.loblaws.ca/products/21511747/b3/en/front/21511747_front_a06_@2.png,https://www.loblaws.ca/thick-fluffy-waffles-original/p/21511747_EA?source=nspt,"Enjoy warm, Belgian-style waffles at home with Eggo® Thick & Fluffy Waffles. They have the classic Eggo® flavour you love, with deep pockets to fill with all of your favourite toppings. Add your favourite topping. With a delightfully fluffy and light texture, it's a great way to warm up your morning. Product Number: 21511747_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Blueberry Waffles,Loblaws,Frozen Food,2.5,https://assets.shop.loblaws.ca/products/20316375002/b3/en/front/20316375002_front_a06_@2.png,https://www.loblaws.ca/blueberry-waffles/p/20316375002_EA?source=nspt,Contains 8 blueberry waffles. Ideal for the toaster. Product Number: 20316375002_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Original Waffles,Loblaws,Frozen Food,4.99,https://assets.shop.loblaws.ca/products/20180368001/b3/en/front/20180368001_front_a06_@2.png,https://www.loblaws.ca/original-waffles/p/20180368001_EA?source=nspt,Contains 16 original waffles. Ideal for the toaster. Product Number: 20180368001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Bistro Selects™ Sweet Potato Frites,Loblaws,Frozen Food,5.99,https://assets.shop.loblaws.ca/products/21396012/b3/en/front/21396012_front_a06_@2.png,https://www.loblaws.ca/bistro-selects-sweet-potato-frites/p/21396012_EA?source=nspt,"Create restaurant-quality snacks and meals from the comfort of your own kitchen with McCain® Bistro Selects Sweet Potato Seasoned Frites. These lightly battered fries effortlessly elevate any meal and are sure to be the highlight of sharing platters when gathering with family and friends. Made with real sweet potatoes, these delicious McCain fries contain no trans fats or cholesterol and are low in saturated fat. Keep this 454g-sized bag on hand for a quick and easy meal option or for satisfying snacks and appetizers the whole family will love. Simply place these frozen frites in the preheated basket of your air fryer to enjoy crispy wedges within 11-12 minutes or simply spread these frozen seasoned frites in a single layer on a baking sheet and get ready to enjoy delicious oven-baked sweet potato frites in 23 minutes or less, turning halfway through for even results. Restaurant-inspired seasoned sweet potato frites Low in saturated fat Trans-fat free Cholesterol-free Easy to prepare in an oven or toaster oven Proud Canadian Company Since 1957 Product Number: 21396012_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Eggo Cinnamon Toast Waffles, 8 waffles",Loblaws,Frozen Food,4.49,https://assets.shop.loblaws.ca/products/20323436005/b3/en/front/20323436005_front_a06_@2.png,https://www.loblaws.ca/eggo-cinnamon-toast-waffles-8-waffles/p/20323436005_EA?source=nspt,Eggo Cinnamon Toast waffles have a delicious cinnamon flavor - making them a wonderful way to wake up! Product Number: 20323436005_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Chocolate Chips Waffles,Loblaws,Frozen Food,2.5,https://assets.shop.loblaws.ca/products/20316375005/b3/en/front/20316375005_front_a06_@2.png,https://www.loblaws.ca/chocolate-chips-waffles/p/20316375005_EA?source=nspt,Product Number: 20316375005_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
9 Minute No Flip Potato Patties,Loblaws,Frozen Food,5.99,https://assets.shop.loblaws.ca/products/21285878/b3/en/front/21285878_front_a06_@2.png,https://www.loblaws.ca/9-minute-no-flip-potato-patties/p/21285878_EA?source=nspt,"Elevate breakfast time with crispy, savoury potato patties in under 10 minutes—no flipping required. McCain® 9 Minute No Flip Potato Patties make it easy to serve up delicious, restaurant-level golden potato goodness straight from your air fryer or oven at home. A satisfying solution for fast-paced mornings, our premium frozen potato patties are a family favourite. Made with specially selected potatoes and simple ingredients, McCain Hashbrowns contain no artificial flavours, hydrogenated oils, trans fat or cholesterol. There’s no need to hover over a hot pan with these no-flip potato patties, simply place them in a single layer in your pre-heated air fryer or oven and they’ll cook up crispy and delicious to a light golden colour in minutes. A versatile morning staple, enjoy these 9-Minute Potato Patties on their own as quick and crispy breakfast treats on busy weekdays or savour as go-to sides in leisurely weekend brunches with friends and family. Hash brown potato patties Made with specially selected potatoes No artificial flavours No hydrogenated oils Low in saturated fat Trans-fat free Cholesterol-free Easy to prepare in an air fryer or oven without flipping or turning Proud Canadian Company Since 1957 Product Number: 21285878_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
French Toaster Sticks Cinnamon,Loblaws,Frozen Food,4.49,https://assets.shop.loblaws.ca/products/21395915/b3/en/front/21395915_front_a06_@2.png,https://www.loblaws.ca/french-toaster-sticks-cinnamon/p/21395915_EA?source=nspt,"With the classic French Toast flavour & delicious taste, it’s bound to make hectic mornings a little easier! Made for dipping and dunking in syrup! Classic French Toast Flavour and delicious taste Available in 2 delicious flavours – Original and Cinnamon No Artificial Flavours or Colours Low in saturated fat & trans-fat free Product Number: 21395915_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
